+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 37
Os10g1699 1699.00 Bdi3g3480 3480.00 1
Os10g1701 1701.00 Bdi3g3482 3482.00 1
Os10g1703 1703.00 Bdi3g3485 3485.00 1
Os10g1705 1705.00 Bdi3g3489 3489.00 1
Os10g1708 1708.00 Bdi3g3491 3491.00 1
Os10g1710 1710.00 Bdi3g3498 3498.00 1
Os10g1719 1719.00 Bdi3g3502 3502.00 1
Os10g1720 1720.00 Bdi3g3503 3503.00 1
Os10g1723 1723.00 Bdi3g3507 3507.00 1
Os10g1724 1724.00 Bdi3g3508 3508.00 1
Os10g1725 1725.00 Bdi3g3509 3509.00 1
Os10g1726 1726.00 Bdi3g3510 3510.00 1
Os10g1727 1727.00 Bdi3g3511 3511.00 1
Os10g1728 1728.00 Bdi3g3512 3512.00 1
Os10g1729 1729.00 Bdi3g3513 3513.00 1
Os10g1731 1731.00 Bdi3g3514 3514.00 1
Os10g1732 1732.00 Bdi3g3515 3515.00 1
Os10g1733 1733.00 Bdi3g3516 3516.00 1
Os10g1734 1734.00 Bdi3g3518 3518.00 1
Os10g1737 1737.00 Bdi3g3521 3521.00 1
Os10g1739 1739.00 Bdi3g3522 3522.00 1
Os10g1741 1741.00 Bdi3g3524 3524.00 1
Os10g1742 1742.00 Bdi3g3526 3526.00 1
Os10g1743 1743.00 Bdi3g3533 3533.00 1
Os10g1744 1744.00 Bdi3g3537 3537.00 1
Os10g1749 1749.00 Bdi3g3541 3541.00 1
Os10g1751 1751.00 Bdi3g3543 3543.00 1
Os10g1752 1752.00 Bdi3g3544 3544.00 1
Os10g1753 1753.00 Bdi3g3546 3546.00 1
Os10g1754 1754.00 Bdi3g3549 3549.00 1
Os10g1755 1755.00 Bdi3g3550 3550.00 1
Os10g1757 1757.00 Bdi3g3551 3551.00 1
Os10g1758 1758.00 Bdi3g3552 3552.00 1
Os10g1760 1760.00 Bdi3g3554 3554.00 1
Os10g1764 1764.00 Bdi3g3559 3559.00 1
Os10g1765 1765.00 Bdi3g3562 3562.00 1
Os10g1770 1770.00 Bdi3g3563 3563.00 1
Os10g1772 1772.00 Bdi3g3564 3564.00 -1
Os10g1773 1773.00 Bdi3g3568 3568.00 1
Os10g1774 1774.00 Bdi3g3569 3569.00 1
Os10g1775 1775.00 Bdi3g3570 3570.00 1
Os10g1776 1776.00 Bdi3g3575 3575.00 1
Os10g1777 1777.00 Bdi3g3578 3578.00 1
Os10g1780 1780.00 Bdi3g3580 3580.00 1
Os10g1782 1782.00 Bdi3g3582 3582.00 1
Os10g1783 1783.00 Bdi3g3583 3583.00 1
Os10g1784 1784.00 Bdi3g3584 3584.00 1
Os10g1786 1786.00 Bdi3g3585 3585.00 1
Os10g1787 1787.00 Bdi3g3586 3586.00 1
Os10g1788 1788.00 Bdi3g3589 3589.00 1
Os10g1789 1789.00 Bdi3g3590 3590.00 1
Os10g1790 1790.00 Bdi3g3591 3591.00 1
Os10g1791 1791.00 Bdi3g3592 3592.00 1
Os10g1792 1792.00 Bdi3g3593 3593.00 1
Os10g1793 1793.00 Bdi3g3594 3594.00 1
Os10g1794 1794.00 Bdi3g3595 3595.00 1
Os10g1795 1795.00 Bdi3g3596 3596.00 1
Os10g1797 1797.00 Bdi3g3597 3597.00 1
Os10g1798 1798.00 Bdi3g3598 3598.00 1
Os10g1807 1807.00 Bdi3g3611 3611.00 1
Os10g1808 1808.00 Bdi3g3612 3612.00 1
Os10g1813 1813.00 Bdi3g3613 3613.00 1
Os10g1814 1814.00 Bdi3g3614 3614.00 1
Os10g1816 1816.00 Bdi3g3616 3616.00 1
Os10g1818 1818.00 Bdi3g3617 3617.00 1
Os10g1819 1819.00 Bdi3g3618 3618.00 1
Os10g1820 1820.00 Bdi3g3619 3619.00 1
Os10g1821 1821.00 Bdi3g3623 3623.00 1
Os10g1822 1822.00 Bdi3g3631 3631.00 1
Os10g1823 1823.00 Bdi3g3634 3634.00 -1
Os10g1824 1824.00 Bdi3g3636 3636.00 1
Os10g1827 1827.00 Bdi3g3640 3640.00 -1
Os10g1829 1829.00 Bdi3g3651 3651.00 -1
Os10g1832 1832.00 Bdi3g3654 3654.00 1
Os10g1833 1833.00 Bdi3g3655 3655.00 1
Os10g1835 1835.00 Bdi3g3657 3657.00 -1
Os10g1836 1836.00 Bdi3g3658 3658.00 -1
Os10g1841 1841.00 Bdi3g3659 3659.00 1
Os10g1842 1842.00 Bdi3g3660 3660.00 1
Os10g1843 1843.00 Bdi3g3661 3661.00 1
Os10g1846 1846.00 Bdi3g3662 3662.00 1
Os10g1847 1847.00 Bdi3g3663 3663.00 1
Os10g1848 1848.00 Bdi3g3664 3664.00 1
Os10g1849 1849.00 Bdi3g3666 3666.00 1
Os10g1853 1853.00 Bdi3g3667 3667.00 1
Os10g1856 1856.00 Bdi3g3671 3671.00 1
Os10g1857 1857.00 Bdi3g3672 3672.00 1
Os10g1860 1860.00 Bdi3g3673 3673.00 1
Os10g1861 1861.00 Bdi3g3674 3674.00 1
Os10g1862 1862.00 Bdi3g3675 3675.00 1
Os10g1864 1864.00 Bdi3g3676 3676.00 1
Os10g1867 1867.00 Bdi3g3677 3677.00 1
Os10g1870 1870.00 Bdi3g3678 3678.00 1
Os10g1871 1871.00 Bdi3g3681 3681.00 -1
Os10g1872 1872.00 Bdi3g3682 3682.00 1
Os10g1873 1873.00 Bdi3g3683 3683.00 1
Os10g1888 1888.00 Bdi3g3684 3684.00 1
Os10g1889 1889.00 Bdi3g3685 3685.00 1
Os10g1891 1891.00 Bdi3g3686 3686.00 1
Os10g1895 1895.00 Bdi3g3687 3687.00 1
Os10g1896 1896.00 Bdi3g3688 3688.00 1
Os10g1897 1897.00 Bdi3g3689 3689.00 1
Os10g1898 1898.00 Bdi3g3690 3690.00 1
Os10g1900 1900.00 Bdi3g3691 3691.00 1
Os10g1902 1902.00 Bdi3g3692 3692.00 1
Os10g1904 1904.00 Bdi3g3693 3693.00 1
Os10g1905 1905.00 Bdi3g3694 3694.00 1
Os10g1906 1906.00 Bdi3g3695 3695.00 1
Os10g1907 1907.00 Bdi3g3696 3696.00 1
Os10g1908 1908.00 Bdi3g3697 3697.00 1
Os10g1909 1909.00 Bdi3g3699 3699.00 1
Os10g1912 1912.00 Bdi3g3700 3700.00 -1
Os10g1913 1913.00 Bdi3g3702 3702.00 1
Os10g1914 1914.00 Bdi3g3706 3706.00 1
Os10g1917 1917.00 Bdi3g3710 3710.00 1
Os10g1918 1918.00 Bdi3g3711 3711.00 1
Os10g1921 1921.00 Bdi3g3717 3717.00 1
Os10g1922 1922.00 Bdi3g3719 3719.00 1
Os10g1923 1923.00 Bdi3g3720 3720.00 1
Os10g1924 1924.00 Bdi3g3723 3723.00 1
Os10g1925 1925.00 Bdi3g3725 3725.00 1
Os10g1926 1926.00 Bdi3g3726 3726.00 1
Os10g1927 1927.00 Bdi3g3727 3727.00 1
Os10g1928 1928.00 Bdi3g3728 3728.00 1
Os10g1929 1929.00 Bdi3g3732 3732.00 1
Os10g1930 1930.00 Bdi3g3733 3733.00 1
Os10g1931 1931.00 Bdi3g3734 3734.00 1
Os10g1934 1934.00 Bdi3g3736 3736.00 1
Os10g1936 1936.00 Bdi3g3737 3737.00 1
Os10g1943 1943.00 Bdi3g3740 3740.00 1
Os10g1944 1944.00 Bdi3g3742 3742.00 1
Os10g1945 1945.00 Bdi3g3743 3743.00 1
Os10g1946 1946.00 Bdi3g3744 3744.00 1
Os10g1947 1947.00 Bdi3g3745 3745.00 1
Os10g1949 1949.00 Bdi3g3746 3746.00 1
Os10g1955 1955.00 Bdi3g3748 3748.00 1
Os10g1957 1957.00 Bdi3g3750 3750.00 1
Os10g1959 1959.00 Bdi3g3751 3751.00 1
Os10g1961 1961.00 Bdi3g3752 3752.00 1
Os10g1983 1983.00 Bdi3g3769 3769.00 1
Os10g1990 1990.00 Bdi3g3775 3775.00 1
Os10g1991 1991.00 Bdi3g3777 3777.00 1
Os10g2017 2017.00 Bdi3g3818 3818.00 1
Os10g2019 2019.00 Bdi3g3820 3820.00 1
Os10g2020 2020.00 Bdi3g3821 3821.00 1
Os10g2021 2021.00 Bdi3g3824 3824.00 1
Os10g2022 2022.00 Bdi3g3825 3825.00 1
Os10g2024 2024.00 Bdi3g3826 3826.00 1
Os10g2025 2025.00 Bdi3g3827 3827.00 1
Os10g2026 2026.00 Bdi3g3828 3828.00 1
Os10g2027 2027.00 Bdi3g3832 3832.00 1
Os10g2031 2031.00 Bdi3g3834 3834.00 1
Os10g2032 2032.00 Bdi3g3836 3836.00 1
Os10g2033 2033.00 Bdi3g3837 3837.00 1
Os10g2035 2035.00 Bdi3g3838 3838.00 1
Os10g2036 2036.00 Bdi3g3839 3839.00 1
Os10g2039 2039.00 Bdi3g3841 3841.00 1
Os10g2044 2044.00 Bdi3g3843 3843.00 1
Os10g2045 2045.00 Bdi3g3844 3844.00 1
Os10g2047 2047.00 Bdi3g3847 3847.00 1
Os10g2048 2048.00 Bdi3g3849 3849.00 1
Os10g2050 2050.00 Bdi3g3852 3852.00 1
Os10g2052 2052.00 Bdi3g3854 3854.00 1
Os10g2053 2053.00 Bdi3g3855 3855.00 1
Os10g2054 2054.00 Bdi3g3856 3856.00 1
Os10g2055 2055.00 Bdi3g3858 3858.00 1
Os10g2058 2058.00 Bdi3g3864 3864.00 1
Os10g2059 2059.00 Bdi3g3868 3868.00 1
Os10g2063 2063.00 Bdi3g3871 3871.00 1
Os10g2064 2064.00 Bdi3g3872 3872.00 1
Os10g2067 2067.00 Bdi3g3874 3874.00 1
Os10g2069 2069.00 Bdi3g3877 3877.00 1
Os10g2070 2070.00 Bdi3g3878 3878.00 1
Os10g2072 2072.00 Bdi3g3879 3879.00 1
Os10g2073 2073.00 Bdi3g3880 3880.00 1
Os10g2074 2074.00 Bdi3g3882 3882.00 1
Os10g2076 2076.00 Bdi3g3885 3885.00 1
Os10g2079 2079.00 Bdi3g3886 3886.00 1
Os10g2082 2082.00 Bdi3g3887 3887.00 1
Os10g2084 2084.00 Bdi3g3889 3889.00 -1
Os10g2100 2100.00 Bdi3g3890 3890.00 1
Os10g2102 2102.00 Bdi3g3891 3891.00 1
Os10g2104 2104.00 Bdi3g3892 3892.00 1
Os10g2107 2107.00 Bdi3g3896 3896.00 1
Os10g2109 2109.00 Bdi3g3897 3897.00 1
Os10g2111 2111.00 Bdi3g3898 3898.00 1
Os10g2113 2113.00 Bdi3g3899 3899.00 1
Os10g2116 2116.00 Bdi3g3900 3900.00 1
Os10g2119 2119.00 Bdi3g3902 3902.00 -1
Os10g2120 2120.00 Bdi3g3903 3903.00 -1
Os10g2121 2121.00 Bdi3g3904 3904.00 1
Os10g2123 2123.00 Bdi3g3907 3907.00 1
Os10g2126 2126.00 Bdi3g3908 3908.00 1
Os10g2129 2129.00 Bdi3g3909 3909.00 1
Os10g2132 2132.00 Bdi3g3911 3911.00 1
Os10g2133 2133.00 Bdi3g3913 3913.00 1
Os10g2134 2134.00 Bdi3g3915 3915.00 1
Os10g2136 2136.00 Bdi3g3916 3916.00 1
Os10g2137 2137.00 Bdi3g3917 3917.00 1
Os10g2138 2138.00 Bdi3g3918 3918.00 1
Os10g2139 2139.00 Bdi3g3920 3920.00 1
Os10g2141 2141.00 Bdi3g3923 3923.00 1
Os10g2144 2144.00 Bdi3g3924 3924.00 1
Os10g2145 2145.00 Bdi3g3925 3925.00 1
Os10g2146 2146.00 Bdi3g3926 3926.00 1
Os10g2148 2148.00 Bdi3g3928 3928.00 1
Os10g2149 2149.00 Bdi3g3930 3930.00 1
Os10g2153 2153.00 Bdi3g3932 3932.00 1
Os10g2154 2154.00 Bdi3g3933 3933.00 1
Os10g2155 2155.00 Bdi3g3934 3934.00 1
Os10g2156 2156.00 Bdi3g3935 3935.00 1
Os10g2157 2157.00 Bdi3g3937 3937.00 1
Os10g2159 2159.00 Bdi3g3938 3938.00 1
Os10g2160 2160.00 Bdi3g3939 3939.00 1
Os10g2161 2161.00 Bdi3g3941 3941.00 1
Os10g2162 2162.00 Bdi3g3942 3942.00 1
Os10g2165 2165.00 Bdi3g3943 3943.00 1
Os10g2166 2166.00 Bdi3g3944 3944.00 1
Os10g2180 2180.00 Bdi3g3946 3946.00 1
Os10g2182 2182.00 Bdi3g3947 3947.00 1
Os10g2183 2183.00 Bdi3g3948 3948.00 1
Os10g2185 2185.00 Bdi3g3949 3949.00 1
Os10g2186 2186.00 Bdi3g3950 3950.00 1
Os10g2187 2187.00 Bdi3g3951 3951.00 1
Os10g2191 2191.00 Bdi3g3952 3952.00 1
Os10g2192 2192.00 Bdi3g3953 3953.00 1
Os10g2193 2193.00 Bdi3g3954 3954.00 -1
Os10g2194 2194.00 Bdi3g3960 3960.00 1
Os10g2200 2200.00 Bdi3g3975 3975.00 1
Os10g2201 2201.00 Bdi3g3977 3977.00 1
Os10g2202 2202.00 Bdi3g3979 3979.00 1
Os10g2205 2205.00 Bdi3g3981 3981.00 1
Os10g2206 2206.00 Bdi3g3982 3982.00 1
Os10g2208 2208.00 Bdi3g3984 3984.00 1
Os10g2209 2209.00 Bdi3g3986 3986.00 1
Os10g2212 2212.00 Bdi3g3987 3987.00 1
Os10g2213 2213.00 Bdi3g4003 4003.00 1
Os10g2214 2214.00 Bdi3g4005 4005.00 1
Os10g2215 2215.00 Bdi3g4007 4007.00 1
Os10g2216 2216.00 Bdi3g4008 4008.00 1
Os10g2217 2217.00 Bdi3g4009 4009.00 1
Os10g2218 2218.00 Bdi3g4010 4010.00 1
Os10g2220 2220.00 Bdi3g4011 4011.00 1
Os10g2221 2221.00 Bdi3g4012 4012.00 1
Os10g2222 2222.00 Bdi3g4014 4014.00 1
Os10g2224 2224.00 Bdi3g4023 4023.00 1
Os10g2225 2225.00 Bdi3g4024 4024.00 1
Os10g2226 2226.00 Bdi3g4030 4030.00 1
Os10g2227 2227.00 Bdi3g4031 4031.00 1
Os10g2228 2228.00 Bdi3g4032 4032.00 1
Os10g2230 2230.00 Bdi3g4033 4033.00 1
Os10g2232 2232.00 Bdi3g4035 4035.00 1
Os10g2233 2233.00 Bdi3g4038 4038.00 -1
Os10g2234 2234.00 Bdi3g4039 4039.00 1
Os10g2238 2238.00 Bdi3g4042 4042.00 1
Os10g2240 2240.00 Bdi3g4043 4043.00 1
Os10g2241 2241.00 Bdi3g4047 4047.00 -1
Os10g2244 2244.00 Bdi3g4048 4048.00 -1
Os10g2248 2248.00 Bdi3g4049 4049.00 1
Os10g2253 2253.00 Bdi3g4050 4050.00 1
Os10g2256 2256.00 Bdi3g4051 4051.00 1
Os10g2258 2258.00 Bdi3g4053 4053.00 1
Os10g2259 2259.00 Bdi3g4054 4054.00 1
Os10g2260 2260.00 Bdi3g4055 4055.00 1
Os10g2262 2262.00 Bdi3g4056 4056.00 1
Os10g2263 2263.00 Bdi3g4059 4059.00 1
Os10g2265 2265.00 Bdi3g4061 4061.00 1
Os10g2266 2266.00 Bdi3g4062 4062.00 1
Os10g2267 2267.00 Bdi3g4063 4063.00 1
Os10g2269 2269.00 Bdi3g4066 4066.00 -1
Os10g2278 2278.00 Bdi3g4068 4068.00 1
Os10g2280 2280.00 Bdi3g4069 4069.00 1
Os10g2281 2281.00 Bdi3g4070 4070.00 1
Os10g2282 2282.00 Bdi3g4072 4072.00 1
Os10g2285 2285.00 Bdi3g4074 4074.00 1
Os10g2286 2286.00 Bdi3g4078 4078.00 1
Os10g2287 2287.00 Bdi3g4079 4079.00 1
Os10g2288 2288.00 Bdi3g4080 4080.00 1
Os10g2289 2289.00 Bdi3g4081 4081.00 1
Os10g2290 2290.00 Bdi3g4082 4082.00 1
Os10g2291 2291.00 Bdi3g4083 4083.00 1
Os10g2292 2292.00 Bdi3g4084 4084.00 1
Os10g2294 2294.00 Bdi3g4091 4091.00 1
Os10g2295 2295.00 Bdi3g4092 4092.00 1
Os10g2296 2296.00 Bdi3g4093 4093.00 1
Os10g2297 2297.00 Bdi3g4094 4094.00 1
Os10g2298 2298.00 Bdi3g4095 4095.00 1
Os10g2300 2300.00 Bdi3g4096 4096.00 1
Os10g2303 2303.00 Bdi3g4097 4097.00 -1
Os10g2307 2307.00 Bdi3g4099 4099.00 1
Os10g2309 2309.00 Bdi3g4100 4100.00 1
Os10g2316 2316.00 Bdi3g4101 4101.00 1
Os10g2317 2317.00 Bdi3g4102 4102.00 1
Os10g2318 2318.00 Bdi3g4107 4107.00 1
Os10g2319 2319.00 Bdi3g4108 4108.00 1
Os10g2321 2321.00 Bdi3g4112 4112.00 1
Os10g2323 2323.00 Bdi3g4113 4113.00 1
Os10g2324 2324.00 Bdi3g4114 4114.00 1
Os10g2326 2326.00 Bdi3g4116 4116.00 1
Os10g2327 2327.00 Bdi3g4119 4119.00 1
Os10g2328 2328.00 Bdi3g4120 4120.00 1
Os10g2330 2330.00 Bdi3g4121 4121.00 1
Os10g2331 2331.00 Bdi3g4122 4122.00 1
Os10g2332 2332.00 Bdi3g4123 4123.00 1
Os10g2335 2335.00 Bdi3g4125 4125.00 1
Os10g2336 2336.00 Bdi3g4129 4129.00 -1
Os10g2338 2338.00 Bdi3g4130 4130.00 1
Os10g2341 2341.00 Bdi3g4132 4132.00 1
Os10g2342 2342.00 Bdi3g4134 4134.00 1
Os10g2343 2343.00 Bdi3g4136 4136.00 1
Os10g2346 2346.00 Bdi3g4139 4139.00 1
Os10g2347 2347.00 Bdi3g4140 4140.00 1
Os10g2348 2348.00 Bdi3g4141 4141.00 1
Os10g2349 2349.00 Bdi3g4142 4142.00 1
Os10g2350 2350.00 Bdi3g4144 4144.00 1
Os10g2351 2351.00 Bdi3g4145 4145.00 1
Os10g2352 2352.00 Bdi3g4147 4147.00 1
Os10g2353 2353.00 Bdi3g4148 4148.00 1
Os10g2354 2354.00 Bdi3g4149 4149.00 1
Os10g2355 2355.00 Bdi3g4150 4150.00 1
Os10g2356 2356.00 Bdi3g4154 4154.00 1
Os10g2357 2357.00 Bdi3g4156 4156.00 1
Os10g2359 2359.00 Bdi3g4158 4158.00 1
Os10g2360 2360.00 Bdi3g4162 4162.00 1
Os10g2361 2361.00 Bdi3g4163 4163.00 1
Os10g2362 2362.00 Bdi3g4164 4164.00 1
Os10g2363 2363.00 Bdi3g4172 4172.00 -1
Os10g2364 2364.00 Bdi3g4174 4174.00 1
Os10g2369 2369.00 Bdi3g4177 4177.00 1
Os10g2374 2374.00 Bdi3g4178 4178.00 1
Os10g2375 2375.00 Bdi3g4179 4179.00 -1
Os10g2376 2376.00 Bdi3g4180 4180.00 1
Os10g2378 2378.00 Bdi3g4182 4182.00 1
Os10g2380 2380.00 Bdi3g4183 4183.00 1
Os10g2383 2383.00 Bdi3g4184 4184.00 1
Os10g2385 2385.00 Bdi3g4185 4185.00 1
Os10g2390 2390.00 Bdi3g4187 4187.00 1
Os10g2395 2395.00 Bdi3g4188 4188.00 -1
Os10g2396 2396.00 Bdi3g4190 4190.00 1
Os10g2399 2399.00 Bdi3g4192 4192.00 1
Os10g2409 2409.00 Bdi3g4194 4194.00 1
Os10g2410 2410.00 Bdi3g4195 4195.00 1
Os10g2411 2411.00 Bdi3g4197 4197.00 1
Os10g2412 2412.00 Bdi3g4198 4198.00 -1
Os10g2414 2414.00 Bdi3g4200 4200.00 1
Os10g2415 2415.00 Bdi3g4201 4201.00 1
Os10g2416 2416.00 Bdi3g4203 4203.00 1
Os10g2417 2417.00 Bdi3g4209 4209.00 1
Os10g2419 2419.00 Bdi3g4210 4210.00 1
Os10g2420 2420.00 Bdi3g4212 4212.00 1
Os10g2421 2421.00 Bdi3g4213 4213.00 1
Os10g2422 2422.00 Bdi3g4214 4214.00 1
Os10g2423 2423.00 Bdi3g4215 4215.00 1
Os10g2426 2426.00 Bdi3g4217 4217.00 1
Os10g2427 2427.00 Bdi3g4219 4219.00 1
Os10g2428 2428.00 Bdi3g4220 4220.00 1
Os10g2431 2431.00 Bdi3g4229 4229.00 1
Os10g2433 2433.00 Bdi3g4230 4230.00 1
Os10g2434 2434.00 Bdi3g4235 4235.00 1
Os10g2435 2435.00 Bdi3g4238 4238.00 1
Os10g2450 2450.00 Bdi3g4242 4242.00 1
Os10g2451 2451.00 Bdi3g4243 4243.00 1
Os10g2452 2452.00 Bdi3g4246 4246.00 1
Os10g2453 2453.00 Bdi3g4247 4247.00 1
Os10g2454 2454.00 Bdi3g4248 4248.00 1
Os10g2455 2455.00 Bdi3g4249 4249.00 1
Os10g2456 2456.00 Bdi3g4250 4250.00 1
Os10g2458 2458.00 Bdi3g4280 4280.00 1
Os10g2460 2460.00 Bdi3g4281 4281.00 1
Os10g2461 2461.00 Bdi3g4283 4283.00 1
Os10g2462 2462.00 Bdi3g4284 4284.00 1
Os10g2463 2463.00 Bdi3g4285 4285.00 1
Os10g2464 2464.00 Bdi3g4286 4286.00 1
Os10g2466 2466.00 Bdi3g4287 4287.00 1
Os10g2467 2467.00 Bdi3g4288 4288.00 1
Os10g2468 2468.00 Bdi3g4289 4289.00 1
Os10g2469 2469.00 Bdi3g4290 4290.00 1
Os10g2470 2470.00 Bdi3g4291 4291.00 1
Os10g2471 2471.00 Bdi3g4292 4292.00 1
Os10g2472 2472.00 Bdi3g4293 4293.00 1
>LOCALE p-value : 0.00

the 2th path length 41
Os10g0383 383.00 Bdi3g2716 2716.00 -1
Os10g0381 381.00 Bdi3g2718 2718.00 -1
Os10g0380 380.00 Bdi3g2722 2722.00 -1
Os10g0379 379.00 Bdi3g2725 2725.00 1
Os10g0378 378.00 Bdi3g2726 2726.00 -1
Os10g0367 367.00 Bdi3g2727 2727.00 -1
Os10g0348 348.00 Bdi3g2733 2733.00 -1
Os10g0347 347.00 Bdi3g2734 2734.00 -1
Os10g0346 346.00 Bdi3g2735 2735.00 -1
Os10g0343 343.00 Bdi3g2740 2740.00 1
Os10g0340 340.00 Bdi3g2741 2741.00 -1
Os10g0338 338.00 Bdi3g2743 2743.00 -1
Os10g0317 317.00 Bdi3g2746 2746.00 1
Os10g0314 314.00 Bdi3g2747 2747.00 1
Os10g0313 313.00 Bdi3g2748 2748.00 -1
Os10g0311 311.00 Bdi3g2749 2749.00 -1
Os10g0309 309.00 Bdi3g2753 2753.00 -1
Os10g0304 304.00 Bdi3g2756 2756.00 -1
Os10g0303 303.00 Bdi3g2757 2757.00 -1
Os10g0302 302.00 Bdi3g2759 2759.00 1
Os10g0297 297.00 Bdi3g2763 2763.00 -1
Os10g0291 291.00 Bdi3g2764 2764.00 1
Os10g0259 259.00 Bdi3g2765 2765.00 1
Os10g0226 226.00 Bdi3g2769 2769.00 -1
Os10g0222 222.00 Bdi3g2771 2771.00 -1
Os10g0220 220.00 Bdi3g2772 2772.00 -1
Os10g0218 218.00 Bdi3g2776 2776.00 1
Os10g0186 186.00 Bdi3g2777 2777.00 -1
Os10g0150 150.00 Bdi3g2778 2778.00 -1
Os10g0149 149.00 Bdi3g2779 2779.00 -1
Os10g0120 120.00 Bdi3g2785 2785.00 -1
Os10g0115 115.00 Bdi3g2788 2788.00 -1
Os10g0114 114.00 Bdi3g2790 2790.00 -1
Os10g0107 107.00 Bdi3g2793 2793.00 -1
Os10g0104 104.00 Bdi3g2796 2796.00 -1
Os10g0094 94.00 Bdi3g2799 2799.00 -1
Os10g0093 93.00 Bdi3g2800 2800.00 -1
Os10g0089 89.00 Bdi3g2802 2802.00 -1
Os10g0088 88.00 Bdi3g2803 2803.00 -1
Os10g0087 87.00 Bdi3g2804 2804.00 1
Os10g0037 37.00 Bdi3g2807 2807.00 1
>LOCALE p-value : 0.00

the 3th path length 32
Os10g0396 396.00 Bdi3g2930 2930.00 1
Os10g0398 398.00 Bdi3g2932 2932.00 1
Os10g0421 421.00 Bdi3g2933 2933.00 -1
Os10g0449 449.00 Bdi3g2936 2936.00 -1
Os10g0451 451.00 Bdi3g2937 2937.00 1
Os10g0452 452.00 Bdi3g2938 2938.00 1
Os10g0471 471.00 Bdi3g2941 2941.00 1
Os10g0473 473.00 Bdi3g2943 2943.00 1
Os10g0512 512.00 Bdi3g2945 2945.00 -1
Os10g0518 518.00 Bdi3g2955 2955.00 1
Os10g0533 533.00 Bdi3g2957 2957.00 1
Os10g0535 535.00 Bdi3g2960 2960.00 1
Os10g0536 536.00 Bdi3g2961 2961.00 1
Os10g0537 537.00 Bdi3g2963 2963.00 1
Os10g0539 539.00 Bdi3g2965 2965.00 -1
Os10g0553 553.00 Bdi3g2978 2978.00 1
Os10g0575 575.00 Bdi3g2981 2981.00 1
Os10g0578 578.00 Bdi3g2982 2982.00 1
Os10g0581 581.00 Bdi3g2983 2983.00 1
Os10g0582 582.00 Bdi3g2985 2985.00 1
Os10g0585 585.00 Bdi3g2986 2986.00 1
Os10g0590 590.00 Bdi3g2987 2987.00 1
Os10g0594 594.00 Bdi3g2989 2989.00 1
Os10g0612 612.00 Bdi3g2991 2991.00 1
Os10g0615 615.00 Bdi3g2993 2993.00 1
Os10g0619 619.00 Bdi3g2994 2994.00 1
Os10g0633 633.00 Bdi3g2995 2995.00 1
Os10g0645 645.00 Bdi3g2997 2997.00 1
Os10g0655 655.00 Bdi3g2998 2998.00 1
Os10g0657 657.00 Bdi3g3010 3010.00 -1
Os10g0663 663.00 Bdi3g3012 3012.00 1
Os10g0671 671.00 Bdi3g3017 3017.00 -1
>LOCALE p-value : 0.00

the 4th path length 27
>LOCALE p-value : 0.00
overlap with block 0+1th

the 5th path length 25
Os10g1642 1642.00 Bdi3g6188 6188.00 1
Os10g1653 1653.00 Bdi3g6203 6203.00 1
Os10g1663 1663.00 Bdi3g6206 6206.00 1
Os10g1695 1695.00 Bdi3g6213 6213.00 1
Os10g1711 1711.00 Bdi3g6221 6221.00 1
Os10g1726 1726.00 Bdi3g6222 6222.00 1
Os10g1739 1739.00 Bdi3g6228 6228.00 1
Os10g1742 1742.00 Bdi3g6232 6232.00 1
Os10g1751 1751.00 Bdi3g6249 6249.00 1
Os10g1753 1753.00 Bdi3g6251 6251.00 1
Os10g1755 1755.00 Bdi3g6252 6252.00 1
Os10g1761 1761.00 Bdi3g6257 6257.00 1
Os10g1789 1789.00 Bdi3g6272 6272.00 -1
Os10g1820 1820.00 Bdi3g6294 6294.00 1
Os10g1867 1867.00 Bdi3g6309 6309.00 1
Os10g1900 1900.00 Bdi3g6316 6316.00 1
Os10g1925 1925.00 Bdi3g6327 6327.00 1
Os10g1930 1930.00 Bdi3g6329 6329.00 -1
Os10g1931 1931.00 Bdi3g6331 6331.00 1
Os10g1934 1934.00 Bdi3g6332 6332.00 1
Os10g1955 1955.00 Bdi3g6336 6336.00 1
Os10g1961 1961.00 Bdi3g6340 6340.00 1
Os10g1993 1993.00 Bdi3g6351 6351.00 1
Os10g2013 2013.00 Bdi3g6360 6360.00 1
Os10g2026 2026.00 Bdi3g6368 6368.00 1
>LOCALE p-value : 0.00

the 6th path length 17
Os10g1276 1276.00 Bdi3g3105 3105.00 -1
Os10g1272 1272.00 Bdi3g3108 3108.00 -1
Os10g1271 1271.00 Bdi3g3110 3110.00 -1
Os10g1270 1270.00 Bdi3g3114 3114.00 -1
Os10g1268 1268.00 Bdi3g3143 3143.00 -1
Os10g1267 1267.00 Bdi3g3150 3150.00 -1
Os10g1266 1266.00 Bdi3g3151 3151.00 -1
Os10g1265 1265.00 Bdi3g3156 3156.00 -1
Os10g1263 1263.00 Bdi3g3159 3159.00 -1
Os10g1262 1262.00 Bdi3g3160 3160.00 -1
Os10g1260 1260.00 Bdi3g3162 3162.00 -1
Os10g1259 1259.00 Bdi3g3164 3164.00 -1
Os10g1230 1230.00 Bdi3g3168 3168.00 1
Os10g1206 1206.00 Bdi3g3170 3170.00 1
Os10g1200 1200.00 Bdi3g3197 3197.00 -1
